"ROI_701","centile_10","centile_25","centile_50","centile_75","centile_90"
20.5338809034908,1136973.11187324,1207012.11422486,1304119.22071823,1408286.70085908,1493343.4572494
21.5338809034908,1134572.13933771,1204515.28964143,1301444.41981485,1405440.1407405,1490426.71891915
22.5338809034908,1132174.79588005,1202022.18806006,1298773.3362986,1402597.2209731,1487513.65524453
23.5338809034908,1129783.02048939,1199534.92927229,1296108.18361482,1399760.24969404,1484606.78880328
24.5338809034908,1127396.51296449,1197053.24221967,1293448.56671376,1396928.69106811,1481705.61012505
25.5338809034908,1125015.12015281,1194577.02919613,1290794.25111239,1394102.15395877,1478809.78432152
26.5338809034908,1122638.46150742,1192105.96497708,1288144.72683097,1391279.91781763,1475918.64425999
27.5338809034908,1120266.1545228,1189639.71836095,1285499.48461249,1388461.27026906,1473031.52663867
28.5338809034908,1117897.81911869,1187177.98716997,1282857.99306508,1385645.41762981,1470147.71447457
29.5338809034908,1115533.06268996,1184720.54624032,1280219.62240777,1382831.26556472,1467266.28317004
30.5338809034908,1113171.51654087,1182267.2506971,1277583.71832006,1380017.57364995,1464386.22083062
31.5338809034908,1110812.74248197,1179817.86152391,1274949.56367798,1377203.07445227,1461506.46178418
32.5338809034908,1108457.06097571,1177373.09635727,1272317.17120647,1374386.96314851,1458626.61749814
33.5338809034908,1106106.09322616,1174935.31214024,1269687.80588541,1371569.23101332,1455747.46259571
34.5338809034908,1103761.83075307,1172507.33501041,1267063.08265271,1368750.07750905,1452870.08653319
35.5338809034908,1101426.26535288,1170091.97903244,1264444.62147362,1365929.72502992,1449995.58799098
36.5338809034908,1099103.26030664,1167693.98810818,1261836.23874318,1363110.88589549,1447127.63684416
37.5338809034908,1096798.70837674,1165320.19662456,1259244.13514818,1360298.9810863,1444272.69765626
38.5338809034908,1094518.61651414,1162977.56166661,1256674.63090755,1357499.54598573,1441437.35842653
39.5338809034908,1092268.86774439,1160672.8847113,1254133.91287423,1354718.00866087,1438628.06371696
40.5338809034908,1090054.71046575,1158412.07419692,1251627.6278753,1351959.66918319,1435850.85172257
41.5338809034908,1087881.04246257,1156200.54953084,1249161.11409985,1349229.73029624,1433111.51304159
42.5338809034908,1085752.76938171,1154043.74561035,1246739.69587522,1346533.34768245,1430415.79671733
43.5338809034908,1083673.6280182,1151945.84283821,1244367.34789954,1343874.22623847,1427767.89505874
44.5338809034908,1081643.95788166,1149907.35990062,1242044.1697506,1341251.97301339,1425167.58341581
45.5338809034908,1079663.2237821,1147927.87431119,1239769.24261912,1338665.09430868,1422613.4521336
46.5338809034908,1077730.89488034,1146006.96857351,1237541.62460873,1336112.04194336,1420104.03242064
47.5338809034908,1075842.9855072,1144140.38470795,1235356.54261869,1333587.47187142,1417633.61268332
48.5338809034908,1073990.34739111,1142318.11846261,1233203.5256544,1331080.43421474,1415190.20321409
49.5338809034908,1072163.47740119,1140529.75666807,1231071.70603909,1328579.60001597,1412761.3698756
50.5338809034908,1070352.62152669,1138764.50963197,1228950.02098608,1326073.65770022,1410334.55899685
51.5338809034908,1068544.00427218,1137006.07243336,1226824.06903158,1323550.5022812,1407894.84141153
52.5338809034908,1066721.04877325,1135234.29103879,1224677.21546836,1320997.68284414,1405425.84729488
53.5338809034908,1064867.07814963,1133428.85161891,1222492.89791331,1318403.08827419,1402911.50634539
54.5338809034908,1062965.8678636,1131569.82103871,1220255.33144114,1315755.83853079,1400336.93854485
55.5338809034908,1061003.52383168,1129639.39002365,1217951.96429085,1313049.55184021,1397691.61573329
56.5338809034908,1058966.77916292,1127620.30843505,1215571.27252921,1310279.41047273,1394966.54736908
57.5338809034908,1056842.3342968,1125495.29790106,1213101.86457524,1307440.91497045,1392153.09657036
58.5338809034908,1054620.11955231,1123250.8157669,1210535.85851425,1304532.79553454,1389246.43667328
59.5338809034908,1052296.54895361,1120880.8087103,1207872.21550953,1301559.84154054,1386248.91830869
60.5338809034908,1049868.87019501,1118380.21223891,1205110.73273959,1298527.50594605,1383163.7235159
61.5338809034908,1047334.79200936,1115744.56870635,1202251.53025726,1295441.2466963,1379994.17975676
62.5338809034908,1044698.63095445,1112978.00112772,1199300.36373227,1292308.72207459,1376747.85839025
63.5338809034908,1041970.66729039,1110092.37064819,1196268.0146108,1289139.45079396,1373436.0173257
64.5338809034908,1039161.49748858,1107099.94123331,1193165.36135723,1285942.70188386,1370069.72224122
65.5338809034908,1036281.50832617,1104012.91211997,1190002.69980435,1282726.57009489,1366658.97724569
66.5338809034908,1033339.27096641,1100842.50807402,1186787.02116497,1279493.15850299,1363208.58573298
67.5338809034908,1030342.58450173,1097599.51262051,1183523.96090763,1276242.15263459,1359721.2455896
68.5338809034908,1027299.16303776,1094294.61112292,1180219.10148896,1272973.2263604,1356199.63408544
69.5338809034908,1024166.12773009,1090879.67430165,1176825.45127136,1269641.07697464,1352592.41454014
70.5338809034908,1021106.99801054,1087545.61895017,1173511.95118044,1266387.99044613,1349071.88950907
71.5338809034908,1017978.38239549,1084127.31721573,1170127.39974122,1263079.99980276,1345479.96545323
72.5338809034908,1014841.30972803,1080696.74169818,1166734.0919934,1259767.73369103,1341879.20173004
73.5338809034908,1011704.55400362,1077265.32793762,1163339.83170523,1256454.71028478,1338275.93444805
74.5338809034908,1008575.65370804,1073843.16071278,1159951.16493444,1253143.29054321,1334675.23249551
75.5338809034908,1005461.87874966,1070439.99210043,1156574.49385595,1249835.89761984,1331082.18189478
76.5338809034908,1002369.90365822,1067064.78973056,1153215.7901426,1246534.9271439,1327501.66053461
77.5338809034908,999302.571711311,1063721.47210278,1149877.66531281,1243241.40762196,1323935.88834114
78.5338809034908,996260.686908142,1060411.26427925,1146560.92174155,1239955.60488109,1320385.62445419
79.5338809034908,993245.01933249,1057135.33734072,1143266.33457353,1236677.78803688,1316851.61012809
80.5338809034908,990255.920977263,1053894.18285833,1139994.41737334,1233408.45751203,1313334.54085928
81.5338809034908,987292.269883905,1050685.90663901,1136744.75601869,1230148.91093947,1309834.94027017
82.5338809034908,984352.659351954,1047508.14098148,1133516.73030619,1226900.56260959,1306353.24038475
83.5338809034908,981435.736280459,1044358.59632113,1130309.72188791,1223664.74534349,1302889.80980018
84.5338809034908,978540.078447297,1041235.09631341,1127122.82380923,1220442.03718546,1299444.44431811
85.5338809034908,975664.116311585,1038135.58639508,1123954.67503229,1217231.8897073,1296016.0867961
86.5338809034908,972806.296052488,1035058.05954266,1120803.88884243,1214033.64513603,1292603.60091471
87.5338809034908,969965.083701761,1032000.533972,1117669.08462254,1210846.63150265,1289205.8391923
88.5338809034908,967138.837604607,1028960.88009106,1114548.77571298,1207670.12329132,1285821.55432218
89.5338809034908,964325.848359524,1025936.87504734,1111441.40492481,1204503.35428709,1282449.42788009
90.5338809034908,961524.432142296,1022926.33012758,1108345.42771255,1201345.54777264,1279088.13770092
91.5338809034908,958733.532067085,1019927.75888895,1105259.98591443,1198196.59175854,1275737.11251877
92.5338809034908,955952.978226793,1016940.79157479,1102185.08028225,1195056.92286704,1272396.58154299
93.5338809034908,953178.570125139,1013960.9367945,1099115.85689327,1191921.29036233,1269060.92609476
94.5338809034908,950406.307250928,1010983.92745092,1096047.68219512,1188784.65727265,1265724.7688713
95.5338809034908,947635.271383908,1008008.77903621,1092979.50762666,1185645.90343424,1262386.90746315
96.5338809034908,944865.445893458,1005035.46720362,1089911.33305819,1182505.05404977,1259047.36035791
