"ROI_Norm_48","centile_10","centile_25","centile_50","centile_75","centile_90"
20.5338809034908,3159.13708034239,3328.55454413593,3516.78964630153,3705.02474846713,3874.44221226067
21.5338809034908,3166.1945300846,3335.9826655389,3524.62961083076,3713.27655612263,3883.06469157693
22.5338809034908,3173.24395797148,3343.40330441482,3532.46269206584,3721.52207971685,3891.6814261602
23.5338809034908,3180.27887900979,3350.81029846815,3540.28308625174,3729.75587403534,3900.2872934937
24.5338809034908,3187.29778385209,3358.20208593711,3548.0891733906,3737.97626084409,3908.88056292911
25.5338809034908,3194.3052714203,3365.58327462295,3555.88557114923,3746.18786767551,3917.46587087816
26.5338809034908,3201.31215774174,3372.96468274709,3563.68310018685,3754.40151762661,3926.05404263196
27.5338809034908,3208.32905649738,3380.35692603848,3571.49237850789,3762.62783097731,3934.65570051841
28.5338809034908,3215.36903452819,3387.77307314425,3579.32647676622,3770.87988038819,3943.28391900425
29.5338809034908,3222.45411903562,3395.23515201711,3587.20742374929,3779.17969548146,3951.96072846296
30.5338809034908,3229.61030068257,3402.76915348555,3595.16121046951,3787.55326745348,3960.71212025646
31.5338809034908,3236.86574878806,3410.40324710355,3603.21600674198,3796.02876638042,3969.56626469591
32.5338809034908,3244.22269668659,3418.13966616143,3611.37404580793,3804.60842545442,3978.52539492926
33.5338809034908,3251.63833142681,3425.93559722068,3619.59251368754,3813.2494301544,3987.54669594826
34.5338809034908,3259.0567374771,3433.73512411694,3627.81549351347,3821.89586291,3996.57424954984
35.5338809034908,3266.42373998244,3441.48407138204,3635.98880913624,3830.49354689045,4005.55387829004
36.5338809034908,3273.67656677769,3449.11966671281,3644.04968809939,3838.97970948597,4014.42280942109
37.5338809034908,3280.74352122737,3456.57021387342,3651.92643461109,3847.28265534876,4023.10934799481
38.5338809034908,3287.55223827765,3463.76334824474,3659.5466845352,3855.33002082566,4031.54113079275
39.5338809034908,3294.03209873674,3470.62845088106,3666.83981919943,3863.05118751779,4039.64753966211
40.5338809034908,3300.12494271422,3477.10736082122,3673.74767645292,3870.38799208462,4047.37041019162
41.5338809034908,3305.77939701335,3483.14870306323,3680.21887928795,3877.28905551268,4054.65836156255
42.5338809034908,3310.94406380537,3488.70107794945,3686.20202601487,3883.70297408028,4061.45998822437
43.5338809034908,3315.56993951775,3493.71547975694,3691.64810852144,3889.58073728594,4067.72627752514
44.5338809034908,3319.6151009467,3498.14998223217,3696.51519716567,3894.88041209917,4073.41529338465
45.5338809034908,3323.0395066663,3501.96454063037,3700.7632435153,3899.56194640022,4078.4869803643
46.5338809034908,3325.80270665684,3505.11870158874,3704.35179049312,3903.5848793975,4082.9008743294
47.5338809034908,3327.8454124782,3507.55317407178,3707.22154417996,3906.88991428815,4086.59767588173
48.5338809034908,3329.08016551896,3509.1804979753,3709.28504281308,3909.38958765086,4089.4899201072
49.5338809034908,3329.41718814493,3509.9108942547,3710.4525057808,3910.9941173069,4091.48782341667
50.5338809034908,3328.77253003494,3509.66041131081,3710.63998006398,3911.61954881715,4092.50743009302
51.5338809034908,3327.13571136909,3508.4185700114,3709.83698729448,3911.25540457755,4092.53826321987
52.5338809034908,3324.54653092437,3506.22517117992,3708.08333056947,3909.94148995901,4091.62013021456
53.5338809034908,3321.0457648019,3503.12099299775,3705.41979038169,3907.71858776562,4089.79381596148
54.5338809034908,3316.66996323529,3499.14258823394,3701.88292231721,3904.62325640048,4087.09588139913
55.5338809034908,3311.43559168266,3494.30642702542,3697.48920171151,3900.6719763976,4083.54281174036
56.5338809034908,3305.35315478714,3488.62301935842,3692.24914448735,3895.87526961628,4079.14513418756
57.5338809034908,3298.43285904093,3482.10257709817,3686.1729684798,3890.24335986144,4073.91307791868
58.5338809034908,3290.6454178608,3474.71581827536,3679.23139684593,3883.74697541651,4067.81737583107
59.5338809034908,3281.8828608749,3466.35477557368,3671.31646566439,3876.2781557551,4060.75007045387
60.5338809034908,3272.02789445624,3456.90215824865,3662.31088739338,3867.7196165381,4052.59388033052
61.5338809034908,3260.96834988407,3446.24580052373,3652.10249952755,3857.95919853137,4043.23664917103
62.5338809034908,3248.69093410088,3434.37241322336,3640.6780172045,3846.98362118563,4032.66510030811
63.5338809034908,3235.27170211525,3421.35805609683,3628.11350544077,3834.86895478472,4020.9553087663
64.5338809034908,3220.78992215863,3407.28200217634,3614.48824260257,3821.69448302881,4008.18656304651
65.5338809034908,3205.33359422573,3392.23225669213,3599.89023973719,3807.54822278225,3994.44688524866
66.5338809034908,3189.04811659194,3376.3542258538,3584.46491186969,3792.57559788559,3979.88170714745
67.5338809034908,3172.10206465845,3359.81649413245,3568.38085354851,3776.94521296457,3964.65964243856
68.5338809034908,3154.66403378782,3342.78766602869,3551.80667942732,3760.82569282594,3948.94932506681
69.5338809034908,3135.4922625159,3324.02606164883,3533.50080024309,3742.97553883734,3931.50933797027
70.5338809034908,3118.81092506915,3307.75563974988,3517.68693535065,3727.61823095143,3916.56294563216
71.5338809034908,3100.52789072407,3289.88449469929,3500.27342920986,3710.66236372043,3900.01896769566
72.5338809034908,3082.08700796457,3271.85640600597,3482.70398469335,3693.55156338072,3883.32096142212
73.5338809034908,3063.53435549688,3253.71745477285,3465.024685567,3676.33191636115,3866.51501563712
74.5338809034908,3044.89973218296,3235.49743969211,3447.26533033433,3659.03322097655,3849.6309284857
75.5338809034908,3026.21198654865,3217.22520895239,3429.45476680932,3641.68432466625,3832.69754706999
76.5338809034908,3007.50073919522,3198.93038273419,3411.62261470501,3624.31484667582,3815.7444902148
77.5338809034908,2988.80277021283,3180.64974005758,3393.80565185245,3606.96156364733,3798.80853349208
78.5338809034908,2970.15874055219,3162.42394043715,3376.04453617064,3589.66513190413,3781.93033178909
79.5338809034908,2951.6093495555,3144.29368175018,3358.37996390924,3572.4662460683,3765.15057826298
80.5338809034908,2933.19331342857,3126.2976796816,3340.85065017441,3555.40362066722,3748.50798692026
81.5338809034908,2914.94208351767,3108.46738859897,3323.48805269059,3538.50871678222,3732.03402186352
82.5338809034908,2896.88544770864,3090.83260023985,3306.32196747492,3521.81133470998,3715.7584872412
83.5338809034908,2879.05296174847,3073.42287422488,3289.38195845189,3505.3410426789,3699.71095515532
84.5338809034908,2861.45972910107,3056.25331797921,3272.68313744791,3489.11295691661,3683.90654579475
85.5338809034908,2844.09807856223,3039.31626438678,3256.21784188913,3473.11941939148,3668.33760521603
86.5338809034908,2826.95834374341,3022.60205117912,3239.97641408479,3457.35077699046,3652.99448442617
87.5338809034908,2810.02992571836,3006.10008348607,3223.94826367136,3441.79644385664,3637.86660162435
88.5338809034908,2793.28963106452,2989.78717078602,3208.11020335035,3426.43323591468,3622.93077563617
89.5338809034908,2776.70519888748,2973.63105424816,3192.4299765838,3411.22889891944,3608.15475428012
90.5338809034908,2760.24413885058,2957.59924575229,3176.87509771415,3396.15094967601,3593.50605657772
91.5338809034908,2743.87696358618,2941.66231396663,3161.4161976695,3381.17008137238,3578.95543175283
92.5338809034908,2727.58154605689,2925.79819740658,3146.03128779921,3366.26437819183,3564.48102954153
93.5338809034908,2711.32372741392,2909.972251871,3130.68518464037,3351.39811740975,3550.04664186682
94.5338809034908,2695.07284786279,2894.15335101864,3115.34624348448,3336.53913595032,3535.61963910618
95.5338809034908,2678.82196916981,2878.3344510375,3100.00730321431,3321.68015539113,3521.19263725882
96.5338809034908,2662.57109047683,2862.51555105636,3084.66836294414,3306.82117483193,3506.76563541146
